date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
5/21/2023,9,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,77,175802,single,2,5/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
5/21/2023,10,Kill Bill,SZA,94,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
5/21/2023,11,Acróstico,Shakira,86,170785,single,1,5/11/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
5/21/2023,12,As It Was,Harry Styles,92,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
5/21/2023,13,Classy 101,Feid & Young Miko,95,195986,single,1,3/31/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
5/21/2023,14,TQG,KAROL G,96,197933,album,17,2/24/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
5/21/2023,15,Tattoo,Loreen,91,183374,single,1,2/25/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
5/21/2023,16,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
5/21/2023,17,Yandel 150,Yandel,90,216148,album,17,1/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
5/21/2023,18,Calm Down (with Selena Gomez),Rema,79,239317,album,22,4/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
5/21/2023,19,PRC,Peso Pluma & Natanael Cano,96,184066,single,1,1/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737be314e2f66a9f7ee732395e
5/21/2023,20,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,12/2/2022,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
5/21/2023,21,El Azul,Junior H & Peso Pluma,95,187225,single,1,2/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
5/21/2023,22,Die For You (with Ariana Grande) - Remix,The Weeknd,88,232857,album,21,3/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b
5/21/2023,23,See You Again (feat. Kali Uchis),"Tyler, The Creator",94,180386,album,14,7/21/2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
5/21/2023,24,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,96,131013,single,2,2/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7
5/21/2023,25,Cha Cha Cha,Käärijä,88,175161,single,1,1/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e9973a2290bd5d88c6aad387
5/21/2023,26,Last Night,Morgan Wallen,89,163854,album,36,3/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
5/21/2023,27,All My Life (feat. J. Cole),Lil Durk & J. Cole,87,223878,single,1,5/12/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737c173b0dc64913d4635e3594
5/21/2023,28,Anti-Hero,Taylor Swift,94,200690,album,13,10/21/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
5/21/2023,29,I'm Good (Blue),David Guetta & Bebe Rexha,94,175238,single,2,8/26/2022,TRUE,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
5/21/2023,30,Mourning,Post Malone,73,147819,single,1,5/19/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2736e9e05bbdd7988ae66e0b898
5/21/2023,31,Die For You,The Weeknd,91,260253,album,18,11/24/2016,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
5/21/2023,32,AMG,Natanael Cano & Peso Pluma & Gabito Ballesteros,95,174942,single,1,11/24/2022,TRUE,https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a
5/21/2023,33,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
5/21/2023,34,Angels Like You,Miley Cyrus,91,196453,album,15,11/27/2020,FALSE,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142
5/21/2023,35,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,95,214945,single,1,1/11/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
5/21/2023,36,Like Crazy,Jimin,93,212241,single,6,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
5/21/2023,37,Hey Mor,Ozuna,91,196600,album,18,10/7/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
5/21/2023,38,Por las Noches,Peso Pluma,93,239845,single,1,6/11/2021,FALSE,https://i.scdn.co/image/ab67616d0000b273427d9aa38866b43ed45f6b0c
5/21/2023,39,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
5/21/2023,40,La Bachata,Manuel Turizo,86,162637,album,15,3/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
5/21/2023,41,golden hour,JVKE,90,209259,album,12,9/23/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
5/21/2023,42,Cruel Summer,Taylor Swift,92,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
5/21/2023,43,Here With Me,d4vd,94,242484,single,1,9/22/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11
5/21/2023,44,Another Love,Tom Odell,63,244360,album,10,6/17/2013,TRUE,https://i.scdn.co/image/ab67616d0000b2731b51f809c31f0d98f67c0b7d
5/21/2023,45,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez & Em Beihold,93,176440,single,1,4/22/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244
5/21/2023,46,Moonlight,Kali Uchis,87,187723,album,15,3/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
5/21/2023,47,I Ain't Worried,OneRepublic,55,148120,album,18,2/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273fedd3df3fa6f52c42fbb9e08
5/21/2023,48,Unholy (feat. Kim Petras),Sam Smith,86,156943,album,13,1/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273fc3ff54493fcc890bcaa036c
5/21/2023,49,People,Libianca,92,184791,single,1,12/6/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
5/21/2023,50,Coco Chanel,Eladio Carrion,92,208125,album,18,3/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
5/22/2023,1,Ella Baila Sola,Eslabon Armado,90,165671,album,16,4/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
5/22/2023,2,WHERE SHE GOES,Bad Bunny,86,231704,single,1,5/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
5/22/2023,3,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,4/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
5/22/2023,4,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,3/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
5/22/2023,5,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,2/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
5/22/2023,6,Flowers,Miley Cyrus,91,200600,album,13,3/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
5/22/2023,7,Kill Bill,SZA,94,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
5/22/2023,8,Daylight,David Kushner,97,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
5/22/2023,9,As It Was,Harry Styles,92,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
5/22/2023,10,Acróstico,Shakira,87,170785,single,1,5/11/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
5/22/2023,11,TQG,KAROL G,96,197933,album,17,2/24/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
5/22/2023,12,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,79,175802,single,2,5/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
5/22/2023,13,Classy 101,Feid & Young Miko,95,195986,single,1,3/31/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
5/22/2023,14,PRC,Peso Pluma & Natanael Cano,96,184066,single,1,1/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737be314e2f66a9f7ee732395e
5/22/2023,15,El Azul,Junior H & Peso Pluma,95,187225,single,1,2/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
5/22/2023,16,Say Yes To Heaven,Lana Del Rey,80,209156,single,2,5/19/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273aa27708d07f49c82ff0d0dae
5/22/2023,17,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
5/22/2023,18,Yandel 150,Yandel,90,216148,album,17,1/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
5/22/2023,19,Calm Down (with Selena Gomez),Rema,79,239317,album,22,4/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
5/22/2023,20,Tattoo,Loreen,91,183374,single,1,2/25/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
5/22/2023,21,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,12/2/2022,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
5/22/2023,22,Die For You (with Ariana Grande) - Remix,The Weeknd,88,232857,album,21,3/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b
5/22/2023,23,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,96,131013,single,2,2/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7
5/22/2023,24,See You Again (feat. Kali Uchis),"Tyler, The Creator",94,180386,album,14,7/21/2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
5/22/2023,25,TQM,Fuerza Regida,75,158965,single,1,5/19/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d
5/22/2023,26,AMG,Natanael Cano & Peso Pluma & Gabito Ballesteros,95,174942,single,1,11/24/2022,TRUE,https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a
5/22/2023,27,Last Night,Morgan Wallen,89,163854,album,36,3/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
5/22/2023,28,Anti-Hero,Taylor Swift,94,200690,album,13,10/21/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
5/22/2023,29,I'm Good (Blue),David Guetta & Bebe Rexha,94,175238,single,2,8/26/2022,TRUE,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
5/22/2023,30,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
5/22/2023,31,All My Life (feat. J. Cole),Lil Durk & J. Cole,87,223878,single,1,5/12/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737c173b0dc64913d4635e3594
5/22/2023,32,Die For You,The Weeknd,91,260253,album,18,11/24/2016,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
5/22/2023,33,Cha Cha Cha,Käärijä,88,175161,single,1,1/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e9973a2290bd5d88c6aad387
5/22/2023,34,Angels Like You,Miley Cyrus,91,196453,album,15,11/27/2020,FALSE,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142
5/22/2023,35,Por las Noches,Peso Pluma,93,239845,single,1,6/11/2021,FALSE,https://i.scdn.co/image/ab67616d0000b273427d9aa38866b43ed45f6b0c
5/22/2023,36,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,1/11/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
5/22/2023,37,Frágil,Yahritza Y Su Esencia & Grupo Frontera,90,160517,single,1,4/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27357ed58cb724f8d55f78a1d4c
5/22/2023,38,Cruel Summer,Taylor Swift,92,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
5/22/2023,39,I Ain't Worried,OneRepublic,55,148120,album,18,2/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273fedd3df3fa6f52c42fbb9e08
5/22/2023,40,La Bachata,Manuel Turizo,86,162637,album,15,3/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
5/22/2023,41,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
5/22/2023,42,Here With Me,d4vd,94,242484,single,1,9/22/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11
5/22/2023,43,Hey Mor,Ozuna,91,196600,album,18,10/7/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
5/22/2023,44,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez & Em Beihold,93,176440,single,1,4/22/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244
5/22/2023,45,golden hour,JVKE,90,209259,album,12,9/23/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
5/22/2023,46,Abcdario,Eden Muñoz & Junior H,82,220650,single,1,5/13/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273a4185fe75fdc92c5749ca08f
5/22/2023,47,People,Libianca,92,184791,single,1,12/6/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
5/22/2023,48,Moonlight,Kali Uchis,87,187723,album,15,3/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
5/22/2023,49,Another Love,Tom Odell,63,244360,album,10,6/17/2013,TRUE,https://i.scdn.co/image/ab67616d0000b2731b51f809c31f0d98f67c0b7d
5/22/2023,50,Like Crazy,Jimin,93,212241,single,6,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
5/23/2023,1,Ella Baila Sola,Eslabon Armado,90,165671,album,16,4/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
5/23/2023,2,WHERE SHE GOES,Bad Bunny,88,231704,single,1,5/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
5/23/2023,3,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,4/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
5/23/2023,4,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,3/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
5/23/2023,5,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,2/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
5/23/2023,6,Flowers,Miley Cyrus,91,200600,album,13,3/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
5/23/2023,7,Daylight,David Kushner,97,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
5/23/2023,8,Kill Bill,SZA,94,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
5/23/2023,9,As It Was,Harry Styles,92,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
5/23/2023,10,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,81,175802,single,2,5/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
5/23/2023,11,TQG,KAROL G,96,197933,album,17,2/24/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
5/23/2023,12,Classy 101,Feid & Young Miko,96,195986,single,1,3/31/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
5/23/2023,13,Acróstico,Shakira,88,170785,single,1,5/11/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
5/23/2023,14,El Azul,Junior H & Peso Pluma,95,187225,single,1,2/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
5/23/2023,15,PRC,Peso Pluma & Natanael Cano,96,184066,single,1,1/23/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737be314e2f66a9f7ee732395e
5/23/2023,16,See You Again (feat. Kali Uchis),"Tyler, The Creator",94,180386,album,14,7/21/2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
5/23/2023,17,Die For You (with Ariana Grande) - Remix,The Weeknd,88,232857,album,21,3/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b
5/23/2023,18,Calm Down (with Selena Gomez),Rema,79,239317,album,22,4/27/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
5/23/2023,19,TQM,Fuerza Regida,79,158965,single,1,5/19/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d
5/23/2023,20,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,96,221520,album,15,12/2/2022,TRUE,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
5/23/2023,21,Say Yes To Heaven,Lana Del Rey,82,209156,single,2,5/19/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273aa27708d07f49c82ff0d0dae
5/23/2023,22,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,96,131013,single,2,2/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7
5/23/2023,23,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
5/23/2023,24,Tattoo,Loreen,91,183374,single,1,2/25/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
5/23/2023,25,Yandel 150,Yandel,90,216148,album,17,1/13/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
5/23/2023,26,Last Night,Morgan Wallen,89,163854,album,36,3/3/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
5/23/2023,27,I Wanna Be Yours,Arctic Monkeys,94,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
5/23/2023,28,Anti-Hero,Taylor Swift,94,200690,album,13,10/21/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
5/23/2023,29,AMG,Natanael Cano & Peso Pluma & Gabito Ballesteros,95,174942,single,1,11/24/2022,TRUE,https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a
5/23/2023,30,Angels Like You,Miley Cyrus,91,196453,album,15,11/27/2020,FALSE,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142
5/23/2023,31,Die For You,The Weeknd,91,260253,album,18,11/24/2016,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
5/23/2023,32,All My Life (feat. J. Cole),Lil Durk & J. Cole,88,223878,single,1,5/12/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737c173b0dc64913d4635e3594
5/23/2023,33,Here With Me,d4vd,94,242484,single,1,9/22/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11
5/23/2023,34,Cruel Summer,Taylor Swift,92,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
5/23/2023,35,I'm Good (Blue),David Guetta & Bebe Rexha,94,175238,single,2,8/26/2022,TRUE,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
5/23/2023,36,Starboy,The Weeknd,93,230453,album,18,11/25/2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
5/23/2023,37,golden hour,JVKE,90,209259,album,12,9/23/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
5/23/2023,38,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez & Em Beihold,93,176440,single,1,4/22/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244
5/23/2023,39,I Ain't Worried,OneRepublic,55,148120,album,18,2/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273fedd3df3fa6f52c42fbb9e08
5/23/2023,40,Another Love,Tom Odell,63,244360,album,10,6/17/2013,TRUE,https://i.scdn.co/image/ab67616d0000b2731b51f809c31f0d98f67c0b7d
5/23/2023,41,Por las Noches,Peso Pluma,93,239845,single,1,6/11/2021,FALSE,https://i.scdn.co/image/ab67616d0000b273427d9aa38866b43ed45f6b0c
5/23/2023,42,Moonlight,Kali Uchis,87,187723,album,15,3/3/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
5/23/2023,43,Like Crazy,Jimin,93,212241,single,6,3/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
5/23/2023,44,People,Libianca,92,184791,single,1,12/6/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
5/23/2023,45,Frágil,Yahritza Y Su Esencia & Grupo Frontera,90,160517,single,1,4/7/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27357ed58cb724f8d55f78a1d4c
5/23/2023,46,El Gordo Trae El Mando,Chino Pacas,92,112087,single,1,1/27/2023,TRUE,https://i.scdn.co/image/ab67616d0000b2733240b79491b0714245a4ec02
5/23/2023,47,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,1/11/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
5/23/2023,48,Yellow,Coldplay,91,266773,album,10,7/10/2000,FALSE,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0
5/23/2023,49,Cha Cha Cha,Käärijä,89,175161,single,1,1/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e9973a2290bd5d88c6aad387
5/23/2023,50,La Bachata,Manuel Turizo,86,162637,album,15,3/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
5/24/2023,1,WHERE SHE GOES,Bad Bunny,89,231704,single,1,5/18/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
5/24/2023,2,Ella Baila Sola,Eslabon Armado,90,165671,album,16,4/28/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
5/24/2023,3,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,4/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
5/24/2023,4,Cupid - Twin Ver.,FIFTY FIFTY,98,174253,single,3,2/24/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
5/24/2023,5,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,3/17/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
5/24/2023,6,Flowers,Miley Cyrus,91,200600,album,13,3/10/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
5/24/2023,7,Daylight,David Kushner,97,212953,single,1,4/14/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
5/24/2023,8,Kill Bill,SZA,94,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
5/24/2023,9,As It Was,Harry Styles,92,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
5/24/2023,10,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,82,175802,single,2,5/17/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
5/24/2023,11,Acróstico,Shakira,88,170785,single,1,5/11/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
